STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,DLY-PRCP-25PCTL,DLY-PRCP-50PCTL,DLY-PRCP-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USC00045064,29,34.65361,-120.45111,20100816,-6.66,-6.66,-6.66,0.01,0.0,11.16,0.0,12,4,0,0,0,0,0,0,0,0,0,0,0,64.3,16.8,72.7,55.9,2.9,5.2,4.6,3.1
GHCND:USC00045064,29,34.65361,-120.45111,20100817,-6.66,-6.66,-6.66,0.01,0.0,11.16,0.0,12,5,0,0,0,0,0,0,0,0,0,0,0,64.4,16.8,72.8,55.9,2.9,5.2,4.6,3.1
GHCND:USC00045064,29,34.65361,-120.45111,20100818,-6.66,-6.66,-6.66,0.01,0.0,11.16,0.0,13,5,0,0,0,0,0,0,0,0,0,0,0,64.4,16.9,72.8,55.9,2.9,5.3,4.6,3.1
GHCND:USC00045064,29,34.65361,-120.45111,20100819,-6.66,-6.66,-6.66,0.01,0.0,11.16,0.0,13,5,0,0,0,0,0,0,0,0,0,0,0,64.4,17.0,72.9,55.9,2.9,5.3,4.7,3.1
GHCND:USC00045064,29,34.65361,-120.45111,20100820,-6.66,-6.66,-6.66,0.01,0.0,11.16,0.0,14,5,0,0,0,0,0,0,0,0,0,0,0,64.4,17.0,72.9,55.9,3.0,5.3,4.7,3.1
GHCND:USC00045064,29,34.65361,-120.45111,20100821,-6.66,-6.66,-6.66,0.02,0.0,11.17,0.0,14,5,0,0,0,0,0,0,0,0,0,0,0,64.4,17.1,73.0,55.9,3.0,5.3,4.7,3.2
GHCND:USC00045064,29,34.65361,-120.45111,20100822,-6.66,-6.66,-6.66,0.02,0.0,11.17,0.0,15,5,0,0,0,0,0,0,0,0,0,0,0,64.4,17.1,73.0,55.9,3.0,5.4,4.7,3.2
GHCND:USC00045064,29,34.65361,-120.45111,20100823,-6.66,-6.66,-6.66,0.02,0.0,11.17,0.0,15,5,0,0,0,0,0,0,0,0,0,0,0,64.5,17.2,73.1,55.9,3.0,5.4,4.8,3.2
GHCND:USC00045064,29,34.65361,-120.45111,20100824,-6.66,-6.66,-6.66,0.02,0.0,11.17,0.0,16,5,0,0,0,0,0,0,0,0,0,0,0,64.5,17.3,73.1,55.8,3.1,5.5,4.8,3.2
GHCND:USC00045064,29,34.65361,-120.45111,20100825,-6.66,-6.66,-6.66,0.02,0.0,11.17,0.0,16,5,0,0,0,0,0,0,0,0,0,0,0,64.5,17.3,73.2,55.8,3.1,5.5,4.8,3.3
GHCND:USC00045064,29,34.65361,-120.45111,20100826,-6.66,-6.66,-6.66,0.02,0.0,11.17,0.0,17,5,0,0,0,0,0,0,0,0,0,0,0,64.5,17.4,73.2,55.8,3.1,5.5,4.9,3.3
GHCND:USC00045064,29,34.65361,-120.45111,20100827,-6.66,-6.66,-6.66,0.02,0.0,11.17,0.0,18,5,0,0,0,0,0,0,0,0,0,0,0,64.5,17.5,73.3,55.8,3.1,5.6,4.9,3.3
GHCND:USC00045064,29,34.65361,-120.45111,20100828,-6.66,-6.66,-6.66,0.03,0.0,11.18,0.0,18,5,0,0,0,0,0,0,0,0,0,0,0,64.5,17.6,73.3,55.8,3.1,5.6,4.9,3.4
GHCND:USC00045064,29,34.65361,-120.45111,20100829,-6.66,-6.66,-6.66,0.03,0.0,11.18,0.0,19,6,0,0,0,0,0,0,0,0,0,0,0,64.5,17.6,73.4,55.7,3.2,5.7,5.0,3.4
GHCND:USC00045064,29,34.65361,-120.45111,20100830,-6.66,-6.66,-6.66,0.03,0.0,11.18,0.0,20,6,0,0,0,0,0,0,0,0,0,0,0,64.5,17.7,73.4,55.7,3.2,5.7,5.0,3.4
GHCND:USC00045064,29,34.65361,-120.45111,20100831,-6.66,-6.66,-6.66,0.03,0.0,11.18,0.0,20,6,0,0,0,0,0,0,0,0,0,0,0,64.6,17.8,73.4,55.7,3.2,5.8,5.1,3.5
GHCND:USC00045064,29,34.65361,-120.45111,20100901,-6.66,-6.66,-6.66,0.00,0.0,11.18,0.0,21,6,0,0,0,0,0,0,0,0,0,0,0,64.6,17.9,73.5,55.6,3.2,5.8,5.1,3.5
GHCND:USC00045064,29,34.65361,-120.45111,20100902,-6.66,-6.66,-6.66,0.00,0.0,11.18,0.0,22,6,0,0,0,0,0,0,0,0,0,0,0,64.6,18.0,73.5,55.6,3.3,5.9,5.1,3.5
GHCND:USC00045064,29,34.65361,-120.45111,20100903,-6.66,-6.66,-6.66,0.00,0.0,11.18,0.0,23,6,0,0,0,0,0,0,0,0,0,0,0,64.6,18.0,73.6,55.5,3.3,5.9,5.2,3.6
GHCND:USC00045064,29,34.65361,-120.45111,20100904,-6.66,-6.66,-6.66,0.01,0.0,11.19,0.0,24,7,0,0,0,0,0,0,0,0,0,0,0,64.5,18.1,73.6,55.5,3.3,6.0,5.2,3.6
GHCND:USC00045064,29,34.65361,-120.45111,20100905,-6.66,-6.66,-6.66,0.01,0.0,11.19,0.0,25,7,1,0,0,0,0,0,0,0,0,0,0,64.5,18.2,73.6,55.4,3.3,6.0,5.2,3.7
GHCND:USC00045064,29,34.65361,-120.45111,20100906,-6.66,-6.66,-6.66,0.01,0.0,11.19,0.0,26,7,1,0,0,0,0,0,0,0,0,0,0,64.5,18.3,73.7,55.4,3.3,6.1,5.2,3.7
GHCND:USC00045064,29,34.65361,-120.45111,20100907,-6.66,-6.66,-6.66,0.01,0.0,11.19,0.0,27,7,1,0,0,0,0,0,0,0,0,0,0,64.5,18.4,73.7,55.3,3.3,6.1,5.3,3.7
GHCND:USC00045064,29,34.65361,-120.45111,20100908,-6.66,-6.66,-6.66,0.01,0.0,11.19,0.0,28,7,1,0,0,0,0,0,0,0,0,0,0,64.5,18.4,73.7,55.3,3.4,6.2,5.3,3.8
GHCND:USC00045064,29,34.65361,-120.45111,20100909,-6.66,-6.66,-6.66,0.01,0.0,11.19,0.0,29,7,1,0,0,0,0,0,0,0,0,0,0,64.5,18.5,73.7,55.2,3.4,6.2,5.3,3.8
GHCND:USC00045064,29,34.65361,-120.45111,20100910,-6.66,-6.66,-6.66,0.01,0.0,11.19,0.0,29,7,1,0,0,0,0,0,0,0,0,0,0,64.4,18.6,73.8,55.1,3.4,6.3,5.4,3.9
GHCND:USC00045064,29,34.65361,-120.45111,20100911,-6.66,-6.66,-6.66,0.02,0.0,11.20,0.0,30,7,1,0,0,0,0,0,0,0,0,0,0,64.4,18.7,73.8,55.1,3.4,6.3,5.4,3.9
GHCND:USC00045064,29,34.65361,-120.45111,20100912,-6.66,-6.66,-6.66,0.02,0.0,11.20,0.0,31,8,1,0,0,0,0,0,0,0,0,0,0,64.4,18.8,73.8,55.0,3.5,6.4,5.5,3.9
GHCND:USC00045064,29,34.65361,-120.45111,20100913,-6.66,-6.66,-6.66,0.02,0.0,11.20,0.0,32,8,2,0,0,0,0,0,0,0,0,0,0,64.4,18.9,73.8,54.9,3.5,6.5,5.5,4.0
GHCND:USC00045064,29,34.65361,-120.45111,20100914,-6.66,-6.66,-6.66,0.03,0.0,11.21,0.0,33,8,2,0,0,0,0,0,0,0,0,0,0,64.3,19.0,73.8,54.8,3.5,6.6,5.6,4.0
GHCND:USC00045064,29,34.65361,-120.45111,20100915,-6.66,-6.66,-6.66,0.03,0.0,11.21,0.0,34,9,2,0,0,0,0,0,0,0,0,0,0,64.3,19.0,73.8,54.8,3.6,6.7,5.7,4.1
GHCND:USC00045064,29,34.65361,-120.45111,20100916,-6.66,-6.66,-6.66,0.03,0.0,11.21,0.0,35,9,2,0,0,0,0,0,0,0,0,0,0,64.2,19.1,73.8,54.7,3.6,6.7,5.8,4.1
GHCND:USC00045064,29,34.65361,-120.45111,20100917,-6.66,-6.66,-6.66,0.04,0.0,11.22,0.0,36,10,2,0,0,0,0,0,0,0,0,0,0,64.2,19.2,73.8,54.6,3.6,6.8,5.8,4.1
GHCND:USC00045064,29,34.65361,-120.45111,20100918,-6.66,-6.66,-6.66,0.04,0.0,11.22,0.0,37,10,2,0,0,0,0,0,0,0,0,0,0,64.1,19.3,73.8,54.5,3.7,6.9,5.9,4.1
GHCND:USC00045064,29,34.65361,-120.45111,20100919,-6.66,-6.66,-6.66,0.04,0.0,11.22,0.0,38,11,3,0,0,0,0,0,0,0,0,0,0,64.1,19.4,73.8,54.4,3.7,7.0,6.0,4.2
GHCND:USC00045064,29,34.65361,-120.45111,20100920,-6.66,-6.66,-6.66,0.05,0.0,11.23,0.0,40,12,3,0,0,0,0,0,0,0,0,0,0,64.0,19.5,73.8,54.3,3.7,7.1,6.0,4.2
GHCND:USC00045064,29,34.65361,-120.45111,20100921,-6.66,-6.66,-6.66,0.05,0.0,11.23,0.0,41,12,3,0,0,0,0,0,0,0,0,0,0,64.0,19.6,73.8,54.2,3.7,7.2,6.1,4.2
GHCND:USC00045064,29,34.65361,-120.45111,20100922,-6.66,-6.66,-6.66,0.06,0.0,11.24,0.0,42,13,4,0,0,0,0,0,0,0,0,0,0,63.9,19.7,73.8,54.1,3.8,7.3,6.2,4.2
GHCND:USC00045064,29,34.65361,-120.45111,20100923,-6.66,-6.66,-6.66,0.06,0.0,11.24,0.0,44,14,4,0,0,0,0,0,0,0,0,0,0,63.9,19.8,73.7,54.0,3.8,7.4,6.2,4.3
GHCND:USC00045064,29,34.65361,-120.45111,20100924,-6.66,-6.66,-6.66,0.06,0.0,11.24,0.0,45,15,4,0,0,0,0,0,0,0,0,0,0,63.8,19.8,73.7,53.9,3.8,7.5,6.3,4.3
GHCND:USC00045064,29,34.65361,-120.45111,20100925,-6.66,-6.66,-6.66,0.07,0.0,11.25,0.0,47,16,5,-9999,0,0,0,0,0,0,0,0,0,63.7,19.9,73.7,53.8,3.8,7.6,6.4,4.3
GHCND:USC00045064,29,34.65361,-120.45111,20100926,-6.66,-6.66,-6.66,0.07,0.0,11.25,0.0,48,17,5,-9999,0,0,0,0,0,0,0,0,0,63.7,20.0,73.7,53.7,3.8,7.7,6.4,4.3
GHCND:USC00045064,29,34.65361,-120.45111,20100927,-6.66,-6.66,-6.66,0.08,0.0,11.26,0.0,50,18,5,-9999,0,0,0,0,0,0,0,0,0,63.6,20.1,73.6,53.5,3.9,7.8,6.5,4.4
GHCND:USC00045064,29,34.65361,-120.45111,20100928,-6.66,-6.66,-6.66,0.08,0.0,11.26,0.0,51,19,6,-9999,0,0,0,0,0,0,0,0,0,63.5,20.2,73.6,53.4,3.9,7.8,6.5,4.4
GHCND:USC00045064,29,34.65361,-120.45111,20100929,-6.66,-6.66,-6.66,0.09,0.0,11.27,0.0,53,20,6,-9999,0,0,0,0,0,0,0,0,0,63.4,20.3,73.6,53.3,3.9,7.9,6.6,4.4
GHCND:USC00045064,29,34.65361,-120.45111,20100930,-6.66,-6.66,-6.66,0.10,0.0,11.28,0.0,54,22,7,-9999,0,0,0,0,0,0,0,0,0,63.4,20.4,73.6,53.2,3.9,8.0,6.6,4.4
GHCND:USC00045064,29,34.65361,-120.45111,20101001,-6.66,-6.66,-6.66,0.01,0.0,11.29,0.0,56,23,7,1,0,0,0,0,0,0,0,0,0,63.3,20.5,73.5,53.1,3.9,8.1,6.7,4.5
GHCND:USC00045064,29,34.65361,-120.45111,20101002,-6.66,-6.66,-6.66,0.03,0.0,11.31,0.0,58,24,8,1,0,0,0,0,0,0,0,0,0,63.2,20.5,73.5,52.9,4.0,8.2,6.7,4.5
GHCND:USC00045064,29,34.65361,-120.45111,20101003,-6.66,-6.66,-6.66,0.04,0.0,11.32,0.0,60,26,8,1,0,0,0,0,0,0,0,0,0,63.1,20.6,73.5,52.8,4.0,8.2,6.8,4.5
GHCND:USC00045064,29,34.65361,-120.45111,20101004,-6.66,-6.66,-6.66,0.05,0.0,11.33,0.0,62,28,9,1,0,0,0,0,0,0,0,0,0,63.1,20.7,73.4,52.7,4.0,8.3,6.8,4.5
GHCND:USC00045064,29,34.65361,-120.45111,20101005,-6.66,-6.66,-6.66,0.07,0.0,11.35,0.0,64,30,9,2,0,0,0,0,0,0,0,0,0,63.0,20.8,73.4,52.6,4.0,8.4,6.9,4.6
GHCND:USC00045064,29,34.65361,-120.45111,20101006,-6.66,-6.66,-6.66,0.08,0.0,11.36,0.0,65,31,9,2,0,0,0,0,0,0,0,0,0,62.9,20.9,73.3,52.4,4.1,8.5,6.9,4.6
GHCND:USC00045064,29,34.65361,-120.45111,20101007,-6.66,-6.66,-6.66,0.10,0.0,11.38,0.0,67,33,10,2,0,0,0,0,0,0,0,0,0,62.8,21.0,73.3,52.3,4.1,8.5,7.0,4.6
GHCND:USC00045064,29,34.65361,-120.45111,20101008,-6.66,-6.66,-6.66,0.11,0.0,11.39,0.0,69,35,10,2,0,0,0,0,0,0,0,0,0,62.7,21.1,73.2,52.2,4.1,8.6,7.0,4.6
GHCND:USC00045064,29,34.65361,-120.45111,20101009,-6.66,-6.66,-6.66,0.13,0.0,11.41,0.0,71,37,11,2,0,0,0,0,0,0,0,0,0,62.6,21.1,73.2,52.0,4.2,8.6,7.1,4.7
GHCND:USC00045064,29,34.65361,-120.45111,20101010,-6.66,-6.66,-6.66,0.15,0.0,11.43,0.0,74,38,11,2,0,0,0,0,0,0,0,0,0,62.5,21.2,73.1,51.9,4.2,8.7,7.1,4.7
GHCND:USC00045064,29,34.65361,-120.45111,20101011,-6.66,-6.66,-6.66,0.16,0.0,11.44,0.0,76,40,12,2,0,0,0,0,0,0,0,0,0,62.4,21.3,73.1,51.8,4.2,8.7,7.2,4.7
GHCND:USC00045064,29,34.65361,-120.45111,20101012,-6.66,-6.66,-6.66,0.18,0.0,11.46,0.0,79,42,12,3,0,0,0,0,0,0,0,0,0,62.3,21.4,73.0,51.6,4.3,8.7,7.2,4.8
GHCND:USC00045064,29,34.65361,-120.45111,20101013,-6.66,-6.66,-6.66,0.20,0.0,11.48,0.0,81,45,13,3,0,0,0,0,0,0,0,0,0,62.2,21.5,73.0,51.5,4.3,8.8,7.2,4.8
GHCND:USC00045064,29,34.65361,-120.45111,20101014,-6.66,-6.66,-6.66,0.22,0.0,11.50,0.0,84,47,14,3,0,0,0,0,0,0,0,0,0,62.1,21.5,72.9,51.4,4.3,8.8,7.2,4.8
GHCND:USC00045064,29,34.65361,-120.45111,20101015,-6.66,-6.66,-6.66,0.24,0.0,11.52,0.0,86,49,14,3,0,0,0,0,0,0,0,0,0,62.0,21.6,72.8,51.2,4.4,8.8,7.2,4.9
GHCND:USC00045064,29,34.65361,-120.45111,20101016,-6.66,-6.66,-6.66,0.26,0.0,11.54,0.0,89,51,15,4,0,0,0,0,0,0,0,0,0,61.9,21.7,72.8,51.1,4.4,8.8,7.2,4.9
GHCND:USC00045064,29,34.65361,-120.45111,20101017,-6.66,-6.66,-6.66,0.29,0.0,11.57,0.0,92,54,16,4,0,0,0,0,0,0,0,0,0,61.8,21.7,72.7,50.9,4.4,8.7,7.2,5.0
GHCND:USC00045064,29,34.65361,-120.45111,20101018,-6.66,-6.66,-6.66,0.32,0.0,11.60,0.0,95,56,17,4,0,0,0,0,0,0,0,0,0,61.7,21.8,72.6,50.8,4.4,8.7,7.2,5.0
GHCND:USC00045064,29,34.65361,-120.45111,20101019,-6.66,-6.66,-6.66,0.34,0.0,11.62,0.0,98,58,17,4,0,0,0,0,0,0,0,0,0,61.6,21.9,72.5,50.6,4.4,8.7,7.2,5.0
GHCND:USC00045064,29,34.65361,-120.45111,20101020,-6.66,-6.66,-6.66,0.36,0.0,11.64,0.0,101,60,18,5,0,0,0,0,0,0,0,0,0,61.5,21.9,72.4,50.5,4.5,8.7,7.2,5.1
GHCND:USC00045064,29,34.65361,-120.45111,20101021,-6.66,-6.66,-6.66,0.39,0.0,11.67,0.0,104,63,18,5,0,0,0,0,0,0,0,0,0,61.3,22.0,72.3,50.3,4.5,8.7,7.2,5.1
GHCND:USC00045064,29,34.65361,-120.45111,20101022,-6.66,-6.66,-6.66,0.42,0.0,11.70,0.0,107,65,18,5,0,0,0,0,0,0,0,0,0,61.2,22.1,72.2,50.2,4.5,8.7,7.1,5.2
GHCND:USC00045064,29,34.65361,-120.45111,20101023,0.05,0.16,0.38,0.44,0.0,11.72,0.0,110,67,19,5,0,0,0,0,0,0,0,0,0,61.1,22.1,72.1,50.0,4.5,8.6,7.1,5.2
GHCND:USC00045064,29,34.65361,-120.45111,20101024,0.05,0.16,0.38,0.47,0.0,11.75,0.0,113,69,19,6,0,0,0,0,0,0,0,0,0,60.9,22.2,72.0,49.9,4.5,8.6,7.1,5.2
GHCND:USC00045064,29,34.65361,-120.45111,20101025,0.05,0.16,0.37,0.50,0.0,11.78,0.0,115,72,20,6,0,0,0,0,0,0,0,0,0,60.8,22.2,71.9,49.7,4.6,8.6,7.1,5.3
GHCND:USC00045064,29,34.65361,-120.45111,20101026,0.05,0.16,0.37,0.54,0.0,11.82,0.0,118,74,20,6,0,0,0,0,0,0,0,0,0,60.7,22.3,71.8,49.5,4.6,8.5,7.1,5.3
GHCND:USC00045064,29,34.65361,-120.45111,20101027,0.05,0.16,0.37,0.58,0.0,11.86,0.0,121,76,21,6,0,0,0,0,0,0,0,0,0,60.5,22.3,71.7,49.3,4.6,8.5,7.1,5.3
GHCND:USC00045064,29,34.65361,-120.45111,20101028,0.05,0.16,0.37,0.62,0.0,11.90,0.0,124,78,21,7,0,0,0,0,0,0,0,0,0,60.4,22.4,71.5,49.2,4.6,8.5,7.1,5.3
GHCND:USC00045064,29,34.65361,-120.45111,20101029,0.05,0.16,0.37,0.66,0.0,11.94,0.0,127,80,22,7,0,0,0,0,0,0,0,0,0,60.2,22.4,71.4,49.0,4.7,8.4,7.1,5.4
GHCND:USC00045064,29,34.65361,-120.45111,20101030,0.05,0.16,0.37,0.70,0.0,11.98,0.0,130,82,22,7,0,0,0,0,0,0,0,0,0,60.0,22.4,71.2,48.8,4.7,8.4,7.1,5.4
GHCND:USC00045064,29,34.65361,-120.45111,20101031,0.05,0.16,0.37,0.74,0.0,12.02,0.0,132,84,23,8,0,0,0,0,0,0,0,0,0,59.9,22.5,71.1,48.6,4.7,8.4,7.1,5.4
GHCND:USC00045064,29,34.65361,-120.45111,20101101,0.05,0.16,0.37,0.03,0.0,12.05,0.0,135,85,23,8,0,0,0,0,0,0,0,0,0,59.7,22.5,70.9,48.4,4.8,8.3,7.1,5.5
GHCND:USC00045064,29,34.65361,-120.45111,20101102,0.05,0.15,0.37,0.07,0.0,12.09,0.0,138,87,23,8,0,0,0,0,0,0,0,0,0,59.5,22.5,70.8,48.2,4.8,8.3,7.1,5.5
GHCND:USC00045064,29,34.65361,-120.45111,20101103,0.05,0.15,0.37,0.10,0.0,12.12,0.0,141,88,24,8,0,0,0,0,0,0,0,0,0,59.3,22.5,70.6,48.1,4.8,8.2,7.1,5.5
GHCND:USC00045064,29,34.65361,-120.45111,20101104,0.05,0.15,0.37,0.14,0.0,12.16,0.0,144,90,25,9,0,0,0,0,0,0,0,0,0,59.1,22.6,70.4,47.9,4.8,8.2,7.0,5.6
GHCND:USC00045064,29,34.65361,-120.45111,20101105,0.05,0.15,0.37,0.18,0.0,12.20,0.0,147,92,26,9,0,0,0,0,0,0,0,0,0,58.9,22.6,70.2,47.7,4.9,8.1,7.0,5.6
GHCND:USC00045064,29,34.65361,-120.45111,20101106,0.05,0.15,0.37,0.21,0.0,12.23,0.0,150,93,26,9,0,0,0,0,0,0,0,0,0,58.7,22.6,70.0,47.5,4.9,8.1,7.0,5.6
GHCND:USC00045064,29,34.65361,-120.45111,20101107,0.05,0.15,0.37,0.25,0.0,12.27,0.0,153,95,27,10,0,0,0,0,0,0,0,0,0,58.5,22.6,69.8,47.3,4.9,8.1,7.0,5.6
GHCND:USC00045064,29,34.65361,-120.45111,20101108,0.05,0.15,0.37,0.29,0.0,12.31,0.0,156,97,28,10,0,0,0,0,0,0,0,0,0,58.3,22.6,69.6,47.0,4.9,8.0,6.9,5.7
GHCND:USC00045064,29,34.65361,-120.45111,20101109,0.05,0.15,0.38,0.33,0.0,12.35,0.0,159,98,29,10,0,0,0,0,0,0,0,0,0,58.1,22.6,69.4,46.8,4.9,8.0,6.9,5.7
GHCND:USC00045064,29,34.65361,-120.45111,20101110,0.05,0.15,0.38,0.37,0.0,12.39,0.0,161,100,30,10,0,0,0,0,0,0,0,0,0,57.9,22.6,69.2,46.6,4.9,8.0,6.9,5.7
GHCND:USC00045064,29,34.65361,-120.45111,20101111,0.05,0.14,0.38,0.41,0.0,12.43,0.0,164,101,30,11,0,0,0,0,0,0,0,0,0,57.7,22.6,69.0,46.4,4.9,8.0,6.8,5.7
GHCND:USC00045064,29,34.65361,-120.45111,20101112,0.05,0.14,0.37,0.46,0.0,12.48,0.0,166,102,31,11,0,0,0,0,0,0,0,0,0,57.5,22.6,68.8,46.2,4.8,7.9,6.8,5.7
GHCND:USC00045064,29,34.65361,-120.45111,20101113,0.05,0.14,0.38,0.50,0.0,12.52,0.0,169,103,32,11,0,0,0,0,0,0,0,0,0,57.3,22.6,68.5,46.0,4.8,7.9,6.7,5.7
GHCND:USC00045064,29,34.65361,-120.45111,20101114,0.05,0.14,0.38,0.55,0.0,12.57,0.0,171,104,32,11,0,0,0,0,0,0,0,0,0,57.0,22.5,68.3,45.8,4.8,7.9,6.7,5.7
GHCND:USC00045064,29,34.65361,-120.45111,20101115,0.05,0.14,0.38,0.59,0.0,12.61,0.0,173,105,33,11,0,0,0,0,0,0,0,0,0,56.8,22.5,68.1,45.6,4.8,7.9,6.6,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101116,0.05,0.13,0.38,0.64,0.0,12.66,0.0,176,106,34,11,0,0,0,0,0,0,0,0,0,56.6,22.5,67.9,45.4,4.8,7.9,6.6,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101117,0.05,0.13,0.38,0.69,0.0,12.71,0.0,178,107,35,11,0,0,0,0,0,0,0,0,0,56.4,22.5,67.6,45.1,4.7,7.9,6.6,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101118,0.05,0.13,0.38,0.74,0.0,12.76,0.0,181,108,36,11,0,0,0,0,0,0,0,0,0,56.2,22.4,67.4,44.9,4.7,7.9,6.5,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101119,0.05,0.13,0.38,0.80,0.0,12.82,0.0,183,109,36,11,0,0,0,0,0,0,0,0,0,55.9,22.4,67.1,44.7,4.7,7.9,6.5,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101120,0.05,0.13,0.39,0.85,0.0,12.87,0.0,185,111,38,11,0,0,0,0,0,0,0,0,0,55.7,22.4,66.9,44.5,4.7,7.9,6.5,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101121,0.05,0.13,0.40,0.90,0.0,12.92,0.0,187,112,39,11,0,0,0,0,0,0,0,0,0,55.5,22.3,66.7,44.3,4.7,7.9,6.4,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101122,0.05,0.13,0.40,0.96,0.0,12.98,0.0,189,113,40,11,0,0,0,0,0,0,0,0,0,55.3,22.3,66.4,44.1,4.7,7.9,6.4,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101123,0.05,0.13,0.41,1.02,0.0,13.04,0.0,192,115,41,12,0,0,0,0,0,0,0,0,0,55.1,22.3,66.2,43.9,4.7,7.9,6.4,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101124,0.05,0.13,0.42,1.07,0.0,13.09,0.0,195,116,43,12,0,0,0,0,0,0,0,0,0,54.9,22.2,66.0,43.7,4.6,7.9,6.3,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101125,0.05,0.13,0.42,1.13,0.0,13.15,0.0,197,118,44,12,0,0,0,0,0,0,0,0,0,54.6,22.2,65.7,43.6,4.6,7.9,6.3,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101126,0.05,0.13,0.43,1.19,0.0,13.21,0.0,200,119,45,12,0,0,0,0,0,0,0,0,0,54.4,22.1,65.5,43.4,4.6,7.9,6.3,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101127,0.05,0.13,0.44,1.24,0.0,13.26,0.0,202,120,46,13,0,0,0,0,0,0,0,0,0,54.2,22.1,65.3,43.2,4.6,7.9,6.3,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101128,0.05,0.13,0.44,1.30,0.0,13.32,0.0,204,121,47,13,0,0,0,0,0,0,0,0,0,54.1,22.0,65.1,43.0,4.6,7.9,6.3,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101129,0.05,0.13,0.45,1.35,0.0,13.37,0.0,206,123,48,13,0,0,0,0,0,0,0,0,0,53.9,22.0,64.9,42.9,4.6,7.9,6.2,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101130,0.05,0.13,0.46,1.41,0.0,13.43,0.0,208,124,49,13,0,0,0,0,0,0,0,0,0,53.7,21.9,64.7,42.7,4.5,7.9,6.2,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101201,0.05,0.13,0.46,0.06,0.0,13.49,0.0,210,125,50,13,0,0,0,0,0,0,0,0,0,53.5,21.9,64.5,42.6,4.5,7.9,6.2,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101202,0.05,0.13,0.47,0.12,0.0,13.55,0.0,212,127,51,14,0,0,0,0,0,0,0,0,0,53.4,21.8,64.3,42.4,4.5,7.9,6.2,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101203,0.05,0.13,0.47,0.18,0.0,13.61,0.0,214,129,52,14,0,0,0,0,0,0,0,0,0,53.2,21.8,64.1,42.3,4.5,8.0,6.2,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101204,0.05,0.14,0.47,0.25,0.0,13.68,0.0,216,130,53,14,0,0,0,0,0,0,0,0,0,53.0,21.7,63.9,42.2,4.5,8.0,6.2,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101205,0.05,0.14,0.47,0.32,0.0,13.75,0.0,218,132,53,15,0,0,0,0,0,0,0,0,0,52.9,21.7,63.8,42.1,4.5,8.0,6.2,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101206,0.05,0.14,0.48,0.39,0.0,13.82,0.0,220,133,54,15,0,0,0,0,0,0,0,0,0,52.8,21.6,63.6,42.0,4.5,8.0,6.2,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101207,0.05,0.14,0.48,0.46,0.0,13.89,0.0,222,135,55,15,0,0,0,0,0,0,0,0,0,52.6,21.6,63.4,41.9,4.5,8.0,6.2,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101208,0.05,0.14,0.48,0.54,0.0,13.97,0.0,224,136,56,16,0,0,0,0,0,0,0,0,0,52.5,21.5,63.3,41.8,4.5,8.0,6.2,5.8
GHCND:USC00045064,29,34.65361,-120.45111,20101209,0.05,0.14,0.49,0.62,0.0,14.05,0.0,226,138,56,16,0,0,0,0,0,0,0,0,0,52.4,21.5,63.2,41.7,4.5,8.1,6.2,5.9
